Cliente;Cidade;Bairro;Estado;LimiteCredito;PrecoTabela;PrecoVenda;Pedido;CondicaoPagamento;TipoCliente;GrupoProduto;DataPedido;AnoPedido;MesPedido;DiaPedido;DiaSemana;TipoPedido;Quantidade;Valor;Produto
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.04;4.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;24.24;b'fKMICQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.8;5.8;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;34.8;b'KhEvOA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.15;3.15;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;9.45;b'q3xkhg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.7;7.99;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;23.97;b'pNeDPg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.65;8.88;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;26.64;b'U850NA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;16.98;b'uVoV4A'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;16.98;b'4Gullw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;16.98;b'Z7GmGw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;16.98;b'0tpmog'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;16.98;b'Kt6iBw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;16.39;16.39;b'Dw.lmw';ED21 -14,21,28;PEQUENO;MAQUIAGEM;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;16.39;b'Q5H2Mw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.15;3.15;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;9.45;b'rTKAqA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;13.79;11.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;66.24;b'uxCxZA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;13.79;11.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;33.12;b'GxEWhQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.3;9.3;b'Dw.lmw';ED21 -14,21,28;PEQUENO;HIGIENE ORAL;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;27.9;b'knJseA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.71;3.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;11.13;b'N08sWQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;33.29;33.29;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;33.29;b'b6mRXQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;28.64;28.64;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;28.64;b'u-bEcg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;33.96;b'rzSOBw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.66;5.66;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;33.96;b'bcKk7w'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.15;11.15;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;11.15;b'QHzPJA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.04;6.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;2.0;12.08;b'MQZmsA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.7;7.99;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;23.97;b'Stlbjw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.65;8.88;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;26.64;b'.Cq44Q'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.04;8.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;24.12;b'.Ku4CQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.54;7.54;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;22.62;b'Ljq0mw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.28;7.28;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;21.84;b'4Hx-QA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.28;7.28;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;21.84;b'.8fSpQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;30.12;30.12;b'Dw.lmw';ED21 -14,21,28;PEQUENO;FARMACIA;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;30.12;b'i951oA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.71;3.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;11.13;b'eIIRQw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.18;6.18;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;37.08;b'ebSklw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.18;6.18;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;37.08;b'DQVVZQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;1.0;1.0;b'Dw.lmw';ED21 -14,21,28;PEQUENO;FARMACIA;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;12.0;12.0;b'tl3KIg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.04;6.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;2.0;12.08;b'g8XFgw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.84;3.84;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;11.52;b'4yREUg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.18;6.18;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;37.08;b'hNDNyw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.12;3.12;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;18.72;b'FwkGvQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.64;4.64;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;13.92;b'8-yVoA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.32;6.32;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;37.92;b'BspFSw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.8;6.8;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.4;b'mO0hQw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.79;3.79;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;11.37;b'pw6NRA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.8;6.8;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.4;b'4uym7A'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.04;4.04;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;12.12;b'pKqi7Q'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.18;6.18;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;18.54;b'ZtObgA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.06;2.06;b'Dw.lmw';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;12.0;24.72;b'hgL.HA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;10.23;10.23;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;30.69;b'IUd2xg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.18;6.18;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;37.08;b'6lHWEw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;40.26;b'-pRKHg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.15;11.15;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;2.0;22.3;b'XR1hnQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.72;8.72;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;26.16;b'Gk4oxA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.13;b'FBb6sg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.13;b'JDuM9g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.13;b'MNjpAg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;26.0;22.21;b'Dw.lmw';ED21 -14,21,28;PEQUENO;HIGIENE ORAL;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;2.0;44.42;b'k-kHzQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.13;b'26k8Zg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.13;b'wmfSdQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.71;6.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.13;b'L.0e6Q'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.15;11.15;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;11.15;b'-ru1gw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.43;2.43;b'Dw.lmw';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;12.0;29.16;b'6AMQxA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.15;11.15;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;1.0;11.15;b'C0IWdg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.8;6.8;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;20.4;b'W1rxBw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.18;6.18;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;18.54;b'Fw5CDA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.71;3.71;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;11.13;b'g9.tMw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;1.14;1.14;b'Dw.lmw';ED21 -14,21,28;PEQUENO;FARMACIA;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;12.0;13.68;b'HuZvvw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;0.91;0.91;b'Dw.lmw';ED21 -14,21,28;PEQUENO;FARMACIA;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;12.0;10.92;b'XxfEIw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;8.72;8.72;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;26.16;b'OuK4LQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;14.39;14.39;b'Dw.lmw';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;3.0;43.17;b'ZL.hcw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.86;2.86;b'Dw.lmw';ED21 -14,21,28;PEQUENO;CABELOS;2017-11-06 23:13:00;2017;11;6;SEGUNDA-FEIRA;Faturado;6.0;17.16;b'uoaNIw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.75;4.75;b'bgumaA';ED21 -14,21,28;PEQUENO;MAQUIAGEM;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;4.75;b'lZ7TCg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.28;2.28;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;13.68;b'.NsKkw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.22;9.22;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;27.66;b'N2eocQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;6.77;6.77;b'bgumaA';ED21 -14,21,28;PEQUENO;HIGIENE ORAL;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;40.62;b'hwHU.w'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.52;5.52;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;16.56;b'1OqA7g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;12.44;12.44;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;12.44;b'EvUZJA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;12.44;12.44;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;12.44;b'n0g9pA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.31;3.31;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;19.86;b'bNoMvw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.22;2.22;b'bgumaA';ED21 -14,21,28;PEQUENO;HIGIENE ORAL;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;13.32;b'V4DjBw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;12.44;12.44;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;12.44;b'DXrJZw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.52;7.52;b'bgumaA';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;45.12;b'eOgHxQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.06;2.06;b'bgumaA';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;24.0;49.44;b'hgL.HA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.33;3.33;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;9.99;b'L-U2nw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;15.12;15.12;b'bgumaA';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;45.36;b'72UVeA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;0.91;0.91;b'bgumaA';ED21 -14,21,28;PEQUENO;FARMACIA;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;12.0;10.92;b'XxfEIw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;36.87;35.4;b'bgumaA';ED21 -14,21,28;PEQUENO;HIGIENE ORAL;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;35.4;b'zvUdtw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.04;5.04;b'bgumaA';ED21 -14,21,28;PEQUENO;FARMACIA;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;30.24;b'ZocWqA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.75;9.75;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;29.25;b'd674GA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;9.75;9.75;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;29.25;b'kcg2NA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.38;11.38;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;34.14;b'pgF7GA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.68;4.68;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;14.04;b'tfDxvw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.38;4.38;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;26.28;b'pw5gLA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;7.97;7.97;b'bgumaA';ED21 -14,21,28;PEQUENO;LINHA INFANTIL/KIDS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;47.82;b'bVw9Gg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;3.31;3.31;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;19.86;b'qvmbyw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;5.28;5.28;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;15.84;b'oALjkw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;17.49;17.49;b'bgumaA';ED21 -14,21,28;PEQUENO;MAQUIAGEM;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;17.49;b'fnxzuA'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.18;4.18;b'bgumaA';ED21 -14,21,28;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;12.0;50.16;b'D61pIg'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;2.86;2.86;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;6.0;17.16;b'uoaNIw'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;4.68;4.68;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;14.04;b'L2X82g'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;11.38;11.38;b'bgumaA';ED21 -14,21,28;PEQUENO;CABELOS;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;3.0;34.14;b'quABiQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;26.0;22.21;b'bgumaA';ED21 -14,21,28;PEQUENO;HIGIENE ORAL;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;22.21;b'k-kHzQ'
b'tINH1w';Rio de Janeiro;VILA MATILDE;RJ;8100.0;29.2;29.2;b'bgumaA';ED21 -14,21,28;PEQUENO;CORPO E ROSTO;2017-10-05 18:46:00;2017;10;5;QUINTA-FEIRA ;Faturado;1.0;29.2;b'5TchwQ'
